Date,Close
20/04/2016 16:00:00,65.23
21/04/2016 16:00:00,65.04
22/04/2016 16:00:00,65.29
25/04/2016 16:00:00,64.93
26/04/2016 16:00:00,65.24
27/04/2016 16:00:00,65.43
28/04/2016 16:00:00,65.24
29/04/2016 16:00:00,65.8
02/05/2016 16:00:00,65.17
03/05/2016 16:00:00,63.43
04/05/2016 16:00:00,62.61
05/05/2016 16:00:00,61.9
06/05/2016 16:00:00,62.13
09/05/2016 16:00:00,61.69
10/05/2016 16:00:00,62.32
11/05/2016 16:00:00,62.79
12/05/2016 16:00:00,62.97
13/05/2016 16:00:00,62.62
16/05/2016 16:00:00,62.93
17/05/2016 16:00:00,62.8
18/05/2016 16:00:00,63.2
19/05/2016 16:00:00,62.73
20/05/2016 16:00:00,63.1
24/05/2016 16:00:00,63.76
25/05/2016 16:00:00,64.59
26/05/2016 16:00:00,64.51
27/05/2016 16:00:00,65
30/05/2016 16:00:00,64.95
31/05/2016 16:00:00,64.14
01/06/2016 16:00:00,64.89
02/06/2016 16:00:00,65.45
03/06/2016 16:00:00,65.47
06/06/2016 16:00:00,65.86
07/06/2016 16:00:00,67.07
08/06/2016 16:00:00,66.9
09/06/2016 16:00:00,66.32
10/06/2016 16:00:00,65.25
13/06/2016 16:00:00,64.97
14/06/2016 16:00:00,64.55
15/06/2016 16:00:00,64.29
16/06/2016 16:00:00,64.24
17/06/2016 16:00:00,64.48
20/06/2016 16:00:00,65.05
21/06/2016 16:00:00,65.15
22/06/2016 16:00:00,64.91
23/06/2016 16:00:00,65.55
24/06/2016 16:00:00,64.03
27/06/2016 16:00:00,62.8
28/06/2016 16:00:00,63.77
29/06/2016 16:00:00,64.51
30/06/2016 16:00:00,63.31
04/07/2016 16:00:00,63.69
05/07/2016 16:00:00,63.29
06/07/2016 16:00:00,63.1
07/07/2016 16:00:00,62.89
08/07/2016 16:00:00,63.3
11/07/2016 16:00:00,63.89
12/07/2016 16:00:00,64.62
13/07/2016 16:00:00,64.97
14/07/2016 16:00:00,65.23
15/07/2016 16:00:00,65.63
18/07/2016 16:00:00,65.45
19/07/2016 16:00:00,65.6
20/07/2016 16:00:00,65.93
21/07/2016 16:00:00,65.75
22/07/2016 16:00:00,66.06
25/07/2016 16:00:00,65.8
26/07/2016 16:00:00,66.26
27/07/2016 16:00:00,66.31
28/07/2016 16:00:00,66.4
29/07/2016 16:00:00,66.31
02/08/2016 16:00:00,65.67
03/08/2016 16:00:00,65.62
04/08/2016 16:00:00,65.51
05/08/2016 16:00:00,66.35
08/08/2016 16:00:00,66.67
09/08/2016 16:00:00,66.9
10/08/2016 16:00:00,66.71
11/08/2016 16:00:00,66.92
12/08/2016 16:00:00,66.8
15/08/2016 16:00:00,66.8
16/08/2016 16:00:00,66.5
17/08/2016 16:00:00,66.73
18/08/2016 16:00:00,66.5
19/08/2016 16:00:00,66.42
22/08/2016 16:00:00,66.65
23/08/2016 16:00:00,67.35
24/08/2016 16:00:00,68.59
25/08/2016 16:00:00,68.87
26/08/2016 16:00:00,68.93
29/08/2016 16:00:00,68.86
30/08/2016 16:00:00,69.93
31/08/2016 16:00:00,69.81
01/09/2016 16:00:00,70.08
02/09/2016 16:00:00,70.49
06/09/2016 16:00:00,70.62
07/09/2016 16:00:00,70.7
08/09/2016 16:00:00,70.32
09/09/2016 16:00:00,69.76
12/09/2016 16:00:00,69.61
13/09/2016 16:00:00,68.64
14/09/2016 16:00:00,68.88
15/09/2016 16:00:00,70.06
16/09/2016 16:00:00,69.9
19/09/2016 16:00:00,70
20/09/2016 16:00:00,70.43
21/09/2016 16:00:00,70.73
22/09/2016 16:00:00,71.1
23/09/2016 16:00:00,70.47
26/09/2016 16:00:00,70.43
27/09/2016 16:00:00,70.09
28/09/2016 16:00:00,70.77
29/09/2016 16:00:00,70.63
30/09/2016 16:00:00,69.52
03/10/2016 16:00:00,69.43
04/10/2016 16:00:00,69.52
05/10/2016 16:00:00,69.8
06/10/2016 16:00:00,69.72
07/10/2016 16:00:00,69.52
11/10/2016 16:00:00,69.87
12/10/2016 16:00:00,69.99
13/10/2016 16:00:00,70.24
14/10/2016 16:00:00,70.2
17/10/2016 16:00:00,70.12
18/10/2016 16:00:00,70.78
19/10/2016 16:00:00,70.87
20/10/2016 16:00:00,70.98
21/10/2016 16:00:00,71.25
24/10/2016 16:00:00,71.79
25/10/2016 16:00:00,71.81
26/10/2016 16:00:00,71.76
27/10/2016 16:00:00,72.23
28/10/2016 16:00:00,72.09
31/10/2016 16:00:00,72.08
01/11/2016 16:00:00,72.03
02/11/2016 16:00:00,71.31
03/11/2016 16:00:00,71.62
04/11/2016 16:00:00,70.98
07/11/2016 16:00:00,71.77
08/11/2016 16:00:00,72.21
09/11/2016 16:00:00,71.63
10/11/2016 16:00:00,71.72
11/11/2016 16:00:00,71.03
14/11/2016 16:00:00,69.88
15/11/2016 16:00:00,70.41
16/11/2016 16:00:00,70.61
17/11/2016 16:00:00,71.63
18/11/2016 16:00:00,72
21/11/2016 16:00:00,72.62
22/11/2016 16:00:00,72.66
23/11/2016 16:00:00,72.63
24/11/2016 16:00:00,72.62
25/11/2016 16:00:00,72.9
28/11/2016 16:00:00,72.52
29/11/2016 16:00:00,73.7
30/11/2016 16:00:00,74.14
01/12/2016 16:00:00,74.09
02/12/2016 16:00:00,74.37
05/12/2016 16:00:00,74.29
06/12/2016 16:00:00,74.68
07/12/2016 16:00:00,75.6
08/12/2016 16:00:00,76.17
09/12/2016 16:00:00,76.87
12/12/2016 16:00:00,76.53
13/12/2016 16:00:00,77.09
14/12/2016 16:00:00,76.59
15/12/2016 16:00:00,76.47
16/12/2016 16:00:00,76.04
19/12/2016 16:00:00,76.04
20/12/2016 16:00:00,75.89
21/12/2016 16:00:00,75.82
22/12/2016 16:00:00,76.14
23/12/2016 16:00:00,76.04
28/12/2016 16:00:00,76.22
29/12/2016 16:00:00,75.39
30/12/2016 16:00:00,74.76
03/01/2017 16:00:00,75.76
04/01/2017 16:00:00,76.4
05/01/2017 16:00:00,76.57
06/01/2017 16:00:00,76.59
09/01/2017 16:00:00,76.35
10/01/2017 16:00:00,76.96
11/01/2017 16:00:00,77.68
12/01/2017 16:00:00,77.2
13/01/2017 16:00:00,77.63
16/01/2017 16:00:00,77.37
17/01/2017 16:00:00,76.7
18/01/2017 16:00:00,76.48
19/01/2017 16:00:00,76.74
20/01/2017 16:00:00,77.39
23/01/2017 16:00:00,77.5
24/01/2017 16:00:00,77.92
25/01/2017 16:00:00,78.25
26/01/2017 16:00:00,78.61
27/01/2017 16:00:00,78.71
30/01/2017 16:00:00,78.25
31/01/2017 16:00:00,77.76
01/02/2017 16:00:00,77.89
02/02/2017 16:00:00,77.73
03/02/2017 16:00:00,78.4
06/02/2017 16:00:00,78.23
07/02/2017 16:00:00,79.06
08/02/2017 16:00:00,79.49
09/02/2017 16:00:00,79.83
10/02/2017 16:00:00,80.28
13/02/2017 16:00:00,80.51
14/02/2017 16:00:00,80.7
15/02/2017 16:00:00,81.52
16/02/2017 16:00:00,81.99
17/02/2017 16:00:00,81.82
21/02/2017 16:00:00,81.89
22/02/2017 16:00:00,81.68
23/02/2017 16:00:00,81.68
24/02/2017 16:00:00,80.35
27/02/2017 16:00:00,79.25
28/02/2017 16:00:00,77.04
01/03/2017 16:00:00,78.75
02/03/2017 16:00:00,78.68
03/03/2017 16:00:00,79.96
06/03/2017 16:00:00,80.2
07/03/2017 16:00:00,79.99
08/03/2017 16:00:00,79.46
09/03/2017 16:00:00,79.09
10/03/2017 16:00:00,78.97
13/03/2017 16:00:00,79.7
14/03/2017 16:00:00,79.03
15/03/2017 16:00:00,78.22
16/03/2017 16:00:00,78.45
17/03/2017 16:00:00,77.79
20/03/2017 16:00:00,77.29
21/03/2017 16:00:00,76.27
22/03/2017 16:00:00,76.9
23/03/2017 16:00:00,77.43
24/03/2017 16:00:00,77.78
27/03/2017 16:00:00,78.36
28/03/2017 16:00:00,79.01
29/03/2017 16:00:00,79.36
30/03/2017 16:00:00,79.39
31/03/2017 16:00:00,77.8
03/04/2017 16:00:00,78.07
04/04/2017 16:00:00,78.06
05/04/2017 16:00:00,78.12
06/04/2017 16:00:00,78.73
07/04/2017 16:00:00,78.11
10/04/2017 16:00:00,77.68
11/04/2017 16:00:00,77.49
12/04/2017 16:00:00,76.78
13/04/2017 16:00:00,75.99
17/04/2017 16:00:00,77.14
18/04/2017 16:00:00,76.61
19/04/2017 16:00:00,76.35
20/04/2017 16:00:00,76.8
21/04/2017 16:00:00,76.83
24/04/2017 16:00:00,77.97
25/04/2017 16:00:00,78.41
26/04/2017 16:00:00,77.41
27/04/2017 16:00:00,75.31
28/04/2017 16:00:00,75.88
01/05/2017 16:00:00,75.74
02/05/2017 16:00:00,75.76
03/05/2017 16:00:00,75.57
04/05/2017 16:00:00,75.16
05/05/2017 16:00:00,76.72
08/05/2017 16:00:00,76.72
09/05/2017 16:00:00,75.91
10/05/2017 16:00:00,76.5
11/05/2017 16:00:00,75.79
12/05/2017 16:00:00,75.3
15/05/2017 16:00:00,75.73
16/05/2017 16:00:00,75.65
17/05/2017 16:00:00,74.18
18/05/2017 16:00:00,74.42
19/05/2017 16:00:00,75.48
23/05/2017 16:00:00,76.17
24/05/2017 16:00:00,75.64
25/05/2017 16:00:00,75.66
26/05/2017 16:00:00,75.91
29/05/2017 16:00:00,76.12
30/05/2017 16:00:00,76.6
31/05/2017 16:00:00,76.22
01/06/2017 16:00:00,76.7
02/06/2017 16:00:00,76.68
05/06/2017 16:00:00,76.74
06/06/2017 16:00:00,76.57
07/06/2017 16:00:00,76.64
08/06/2017 16:00:00,77.85
09/06/2017 16:00:00,78.57
12/06/2017 16:00:00,77.83
13/06/2017 16:00:00,77.68
14/06/2017 16:00:00,77.26
15/06/2017 16:00:00,77.58
16/06/2017 16:00:00,77.92
19/06/2017 16:00:00,78.57
20/06/2017 16:00:00,78.85
21/06/2017 16:00:00,78.99
22/06/2017 16:00:00,79.69
23/06/2017 16:00:00,79.45
26/06/2017 16:00:00,79.38
27/06/2017 16:00:00,79.17
28/06/2017 16:00:00,79.59
29/06/2017 16:00:00,78.39
30/06/2017 16:00:00,78.01
04/07/2017 16:00:00,77.81
05/07/2017 16:00:00,78.67
06/07/2017 16:00:00,78.44
07/07/2017 16:00:00,78.34
10/07/2017 16:00:00,78.49
11/07/2017 16:00:00,78.52
12/07/2017 16:00:00,78.62
13/07/2017 16:00:00,78.54
14/07/2017 16:00:00,78.42
17/07/2017 16:00:00,78.24
18/07/2017 16:00:00,77.99
19/07/2017 16:00:00,78.22
20/07/2017 16:00:00,78.32
21/07/2017 16:00:00,77.79
24/07/2017 16:00:00,78.15
25/07/2017 16:00:00,78.08
26/07/2017 16:00:00,77.47
27/07/2017 16:00:00,77.63
28/07/2017 16:00:00,77.54
31/07/2017 16:00:00,77.67
01/08/2017 16:00:00,77.77
02/08/2017 16:00:00,78.18
03/08/2017 16:00:00,78
04/08/2017 16:00:00,78.23
08/08/2017 16:00:00,78.11
09/08/2017 16:00:00,77.99
10/08/2017 16:00:00,77.08
11/08/2017 16:00:00,76.65
14/08/2017 16:00:00,77.45
15/08/2017 16:00:00,77.76
16/08/2017 16:00:00,77.43
17/08/2017 16:00:00,77.4
18/08/2017 16:00:00,77.09
21/08/2017 16:00:00,77.14
22/08/2017 16:00:00,77.1
23/08/2017 16:00:00,77.23
24/08/2017 16:00:00,77.5
25/08/2017 16:00:00,77.64
28/08/2017 16:00:00,77.2
29/08/2017 16:00:00,77.33
30/08/2017 16:00:00,77.72
31/08/2017 16:00:00,77.69
01/09/2017 16:00:00,77.69
05/09/2017 16:00:00,76.65
06/09/2017 16:00:00,76.55
07/09/2017 16:00:00,76
08/09/2017 16:00:00,76.13
11/09/2017 16:00:00,76.63
12/09/2017 16:00:00,77.03
13/09/2017 16:00:00,77.01
14/09/2017 16:00:00,77.2
15/09/2017 16:00:00,77
18/09/2017 16:00:00,77.15
19/09/2017 16:00:00,77.32
20/09/2017 16:00:00,77.95
21/09/2017 16:00:00,79.33
22/09/2017 16:00:00,79.72
25/09/2017 16:00:00,79.69
26/09/2017 16:00:00,79.25
27/09/2017 16:00:00,80.02
28/09/2017 16:00:00,80.08
29/09/2017 16:00:00,80.2
02/10/2017 16:00:00,79.95
03/10/2017 16:00:00,80.4
04/10/2017 16:00:00,80.7
05/10/2017 16:00:00,81
06/10/2017 16:00:00,80.55
10/10/2017 16:00:00,80.82
11/10/2017 16:00:00,80.83
12/10/2017 16:00:00,80.21
13/10/2017 16:00:00,80.71
16/10/2017 16:00:00,80.73
17/10/2017 16:00:00,80.72
18/10/2017 16:00:00,80.65
19/10/2017 16:00:00,80.92
20/10/2017 16:00:00,80.95
23/10/2017 16:00:00,81.26
24/10/2017 16:00:00,82.01
25/10/2017 16:00:00,82.25
26/10/2017 16:00:00,82.6
27/10/2017 16:00:00,82.86
30/10/2017 16:00:00,82.87
31/10/2017 16:00:00,83.28
01/11/2017 16:00:00,83.09
02/11/2017 16:00:00,83.65
03/11/2017 16:00:00,83.65
06/11/2017 16:00:00,83.67
07/11/2017 16:00:00,83.74
08/11/2017 16:00:00,83.76
09/11/2017 16:00:00,83.59
10/11/2017 16:00:00,83.18
13/11/2017 16:00:00,83.2
14/11/2017 16:00:00,83.14
15/11/2017 16:00:00,83.23
16/11/2017 16:00:00,83.99
17/11/2017 16:00:00,84.59
20/11/2017 16:00:00,84.87
21/11/2017 16:00:00,84.12
22/11/2017 16:00:00,84
23/11/2017 16:00:00,83.81
24/11/2017 16:00:00,83.73
27/11/2017 16:00:00,83.48
28/11/2017 16:00:00,81.73
29/11/2017 16:00:00,81.7
30/11/2017 16:00:00,81.51
01/12/2017 16:00:00,81.84
04/12/2017 16:00:00,81.62
05/12/2017 16:00:00,81.14
06/12/2017 16:00:00,81.81
07/12/2017 16:00:00,82.78
08/12/2017 16:00:00,83.6
11/12/2017 16:00:00,83.24
12/12/2017 16:00:00,82.83
13/12/2017 16:00:00,82.99
14/12/2017 16:00:00,82.44
15/12/2017 16:00:00,82.16
18/12/2017 16:00:00,82.56
19/12/2017 16:00:00,82.37
20/12/2017 16:00:00,82.17
21/12/2017 16:00:00,82.41
22/12/2017 16:00:00,82.29
27/12/2017 16:00:00,81.71
28/12/2017 16:00:00,81.8
29/12/2017 16:00:00,81.12
02/01/2018 16:00:00,81.48
03/01/2018 16:00:00,81.64
04/01/2018 16:00:00,81.9
05/01/2018 16:00:00,82.5
08/01/2018 16:00:00,82.46
09/01/2018 16:00:00,82.87
10/01/2018 16:00:00,82.6
11/01/2018 16:00:00,82.44
12/01/2018 16:00:00,82.11
15/01/2018 16:00:00,81.71
16/01/2018 16:00:00,81.47
17/01/2018 16:00:00,81.6
18/01/2018 16:00:00,81.65
19/01/2018 16:00:00,81.99
22/01/2018 16:00:00,82.35
23/01/2018 16:00:00,82.06
24/01/2018 16:00:00,81.82
25/01/2018 16:00:00,81.84
26/01/2018 16:00:00,81.71
29/01/2018 16:00:00,81.5
30/01/2018 16:00:00,81.84
31/01/2018 16:00:00,81.72
01/02/2018 16:00:00,80.75
02/02/2018 16:00:00,80.01
05/02/2018 16:00:00,78.08
06/02/2018 16:00:00,78.14
07/02/2018 16:00:00,77.61
08/02/2018 16:00:00,76.22
09/02/2018 16:00:00,76.61
12/02/2018 16:00:00,77.02
13/02/2018 16:00:00,76.87
14/02/2018 16:00:00,77.73
15/02/2018 16:00:00,77.46
16/02/2018 16:00:00,77.21
20/02/2018 16:00:00,77.1
21/02/2018 16:00:00,78.01
22/02/2018 16:00:00,77.8
23/02/2018 16:00:00,78.39
26/02/2018 16:00:00,78.79
27/02/2018 16:00:00,79.88
28/02/2018 16:00:00,79.5
01/03/2018 16:00:00,79.32
02/03/2018 16:00:00,78.9
05/03/2018 16:00:00,79
06/03/2018 16:00:00,79.28
07/03/2018 16:00:00,79.38
08/03/2018 16:00:00,80.04
09/03/2018 16:00:00,80.75
12/03/2018 16:00:00,80.75
13/03/2018 16:00:00,81.28
14/03/2018 16:00:00,81.88
15/03/2018 16:00:00,82.1
16/03/2018 16:00:00,82.53
19/03/2018 16:00:00,82.33
20/03/2018 16:00:00,81.91
21/03/2018 16:00:00,81.56
22/03/2018 16:00:00,80.6
23/03/2018 16:00:00,79.27
26/03/2018 16:00:00,79.19
27/03/2018 16:00:00,78.62
28/03/2018 16:00:00,78.47
29/03/2018 16:00:00,79.36
02/04/2018 16:00:00,77.75
03/04/2018 16:00:00,77.54
04/04/2018 16:00:00,76.89
05/04/2018 16:00:00,77.72
06/04/2018 16:00:00,77.04
09/04/2018 16:00:00,77.4
10/04/2018 16:00:00,77.6
11/04/2018 16:00:00,77.16
12/04/2018 16:00:00,76.85
13/04/2018 16:00:00,76.47
16/04/2018 16:00:00,76.47
17/04/2018 16:00:00,76.4
18/04/2018 16:00:00,76.8
19/04/2018 16:00:00,76.39
20/04/2018 16:00:00,76.86
23/04/2018 16:00:00,77.46
24/04/2018 16:00:00,77.52
25/04/2018 16:00:00,77.66
26/04/2018 16:00:00,78.62
27/04/2018 16:00:00,79.21
30/04/2018 16:00:00,78.92
01/05/2018 16:00:00,78.86
02/05/2018 16:00:00,79.08
03/05/2018 16:00:00,78.75
04/05/2018 16:00:00,78.94
07/05/2018 16:00:00,79.35
08/05/2018 16:00:00,79.55
09/05/2018 16:00:00,80
10/05/2018 16:00:00,79.95
11/05/2018 16:00:00,80.02
14/05/2018 16:00:00,80.48
15/05/2018 16:00:00,80.46
16/05/2018 16:00:00,80.78
17/05/2018 16:00:00,80.54
18/05/2018 16:00:00,80.31
22/05/2018 16:00:00,80.36
23/05/2018 16:00:00,80.29
24/05/2018 16:00:00,80.22
25/05/2018 16:00:00,80.03
28/05/2018 16:00:00,79.94
29/05/2018 16:00:00,76.96
30/05/2018 16:00:00,77.83
31/05/2018 16:00:00,78.24
01/06/2018 16:00:00,76.96
04/06/2018 16:00:00,76.91
05/06/2018 16:00:00,76.37
06/06/2018 16:00:00,76.46
07/06/2018 16:00:00,76.18
08/06/2018 16:00:00,76.36
11/06/2018 16:00:00,75.86
12/06/2018 16:00:00,75.72
13/06/2018 16:00:00,76.13
14/06/2018 16:00:00,75.98
15/06/2018 16:00:00,75.98
18/06/2018 16:00:00,76.15
19/06/2018 16:00:00,75.91
20/06/2018 16:00:00,76.27
21/06/2018 16:00:00,76.8
22/06/2018 16:00:00,77
25/06/2018 16:00:00,75.9
26/06/2018 16:00:00,75.72
27/06/2018 16:00:00,75.62
28/06/2018 16:00:00,75.06
29/06/2018 16:00:00,74.44
03/07/2018 16:00:00,74.17
04/07/2018 16:00:00,74.36
05/07/2018 16:00:00,74.9
06/07/2018 16:00:00,75.1
09/07/2018 16:00:00,75.19
10/07/2018 16:00:00,75.18
11/07/2018 16:00:00,74.97
12/07/2018 16:00:00,75.47
13/07/2018 16:00:00,75.47
16/07/2018 16:00:00,75.99
17/07/2018 16:00:00,76.15
18/07/2018 16:00:00,75.99
19/07/2018 16:00:00,76.17
20/07/2018 16:00:00,75.98
23/07/2018 16:00:00,76.11
24/07/2018 16:00:00,76.42
25/07/2018 16:00:00,76.58
26/07/2018 16:00:00,76.43
27/07/2018 16:00:00,76.58
30/07/2018 16:00:00,76.8
31/07/2018 16:00:00,77.09
01/08/2018 16:00:00,77.05
02/08/2018 16:00:00,76.99
03/08/2018 16:00:00,76.9
07/08/2018 16:00:00,76.37
08/08/2018 16:00:00,76.61
09/08/2018 16:00:00,77.02
10/08/2018 16:00:00,76.33
13/08/2018 16:00:00,76.18
14/08/2018 16:00:00,76.86
15/08/2018 16:00:00,76.33
16/08/2018 16:00:00,76.62
17/08/2018 16:00:00,77.42
20/08/2018 16:00:00,77.69
21/08/2018 16:00:00,77.5
22/08/2018 16:00:00,77.93
23/08/2018 16:00:00,77.92
24/08/2018 16:00:00,77.84
27/08/2018 16:00:00,78.3
28/08/2018 16:00:00,76.89
29/08/2018 16:00:00,75.93
30/08/2018 16:00:00,75.74
31/08/2018 16:00:00,75.53
04/09/2018 16:00:00,75.19
05/09/2018 16:00:00,74.95
06/09/2018 16:00:00,75.24
07/09/2018 16:00:00,75.01
10/09/2018 16:00:00,74.91
11/09/2018 16:00:00,75.64
12/09/2018 16:00:00,74.96
13/09/2018 16:00:00,75.12
14/09/2018 16:00:00,75.43
17/09/2018 16:00:00,76.1
18/09/2018 16:00:00,76.62
19/09/2018 16:00:00,76.79
20/09/2018 16:00:00,77.58
21/09/2018 16:00:00,78
24/09/2018 16:00:00,77.8
25/09/2018 16:00:00,77.11
26/09/2018 16:00:00,77.58
27/09/2018 16:00:00,77.68
28/09/2018 16:00:00,76.99
01/10/2018 16:00:00,76.19
02/10/2018 16:00:00,75.49
03/10/2018 16:00:00,75.47
04/10/2018 16:00:00,75.08
05/10/2018 16:00:00,75.27
09/10/2018 16:00:00,74.49
10/10/2018 16:00:00,73.83
11/10/2018 16:00:00,71.99
12/10/2018 16:00:00,71.71
15/10/2018 16:00:00,71.1
16/10/2018 16:00:00,71.83
17/10/2018 16:00:00,72.23
18/10/2018 16:00:00,71.42
19/10/2018 16:00:00,71.17
22/10/2018 16:00:00,70.85
23/10/2018 16:00:00,70.76
24/10/2018 16:00:00,69.15
25/10/2018 16:00:00,70.14
26/10/2018 16:00:00,69.99
29/10/2018 16:00:00,69.52
30/10/2018 16:00:00,69.99
31/10/2018 16:00:00,70.65
01/11/2018 16:00:00,70.73
02/11/2018 16:00:00,71.09
05/11/2018 16:00:00,70.97
06/11/2018 16:00:00,71.16
07/11/2018 16:00:00,70.99
08/11/2018 16:00:00,71.5
09/11/2018 16:00:00,70.79
12/11/2018 16:00:00,70.41
13/11/2018 16:00:00,70.92
14/11/2018 16:00:00,71.09
15/11/2018 16:00:00,71.09
16/11/2018 16:00:00,70.97
19/11/2018 16:00:00,70.76
20/11/2018 16:00:00,69.67
21/11/2018 16:00:00,70.28
22/11/2018 16:00:00,70.05
23/11/2018 16:00:00,70.18
26/11/2018 16:00:00,70.09
27/11/2018 16:00:00,70.15
28/11/2018 16:00:00,72.13
29/11/2018 16:00:00,72.8
30/11/2018 16:00:00,72.3
03/12/2018 16:00:00,72.57
04/12/2018 16:00:00,71.67
05/12/2018 16:00:00,72.13
06/12/2018 16:00:00,71.43
07/12/2018 16:00:00,71.6
10/12/2018 16:00:00,71.83
11/12/2018 16:00:00,71.48
12/12/2018 16:00:00,72.23
13/12/2018 16:00:00,72.05
14/12/2018 16:00:00,72
17/12/2018 16:00:00,71.64
18/12/2018 16:00:00,71.2
19/12/2018 16:00:00,69.94
20/12/2018 16:00:00,69.22
21/12/2018 16:00:00,67.09
24/12/2018 14:30:00,66.84
27/12/2018 16:00:00,68.26
28/12/2018 16:00:00,68.8
31/12/2018 16:00:00,68.05
02/01/2019 16:00:00,68.27
03/01/2019 16:00:00,67.83
04/01/2019 16:00:00,68.56
07/01/2019 16:00:00,68.76
08/01/2019 16:00:00,69.25
09/01/2019 16:00:00,70.47
10/01/2019 16:00:00,71.2
11/01/2019 16:00:00,71.37
14/01/2019 16:00:00,71.28
15/01/2019 16:00:00,71.57
16/01/2019 16:00:00,72.27
17/01/2019 16:00:00,73.1
18/01/2019 16:00:00,73.34
21/01/2019 16:00:00,73.77
22/01/2019 16:00:00,73.8
23/01/2019 16:00:00,73.37
24/01/2019 16:00:00,73.49
25/01/2019 16:00:00,73.57
28/01/2019 16:00:00,73.78
29/01/2019 16:00:00,74.32
30/01/2019 16:00:00,74.47
31/01/2019 16:00:00,74.8
01/02/2019 16:00:00,73.82
04/02/2019 16:00:00,74.23
05/02/2019 16:00:00,74.54
06/02/2019 16:00:00,74.61
07/02/2019 16:00:00,74.83
08/02/2019 16:00:00,74.48
11/02/2019 16:00:00,74.48
12/02/2019 16:00:00,74.62
13/02/2019 16:00:00,74.59
14/02/2019 16:00:00,74.32
15/02/2019 16:00:00,74.77
19/02/2019 16:00:00,74.89
20/02/2019 16:00:00,75.58
21/02/2019 16:00:00,75.5
22/02/2019 16:00:00,75.38
25/02/2019 16:00:00,75.42
26/02/2019 16:00:00,73.17
27/02/2019 16:00:00,72.72
28/02/2019 16:00:00,73.14
01/03/2019 16:00:00,72.67
04/03/2019 16:00:00,72.76
05/03/2019 16:00:00,72.43
06/03/2019 16:00:00,72.72
07/03/2019 16:00:00,72.37
08/03/2019 16:00:00,72.25
11/03/2019 16:00:00,72.53
12/03/2019 16:00:00,72.83
13/03/2019 16:00:00,72.76
14/03/2019 16:00:00,72.86
15/03/2019 16:00:00,73.09
18/03/2019 16:00:00,73.7
19/03/2019 16:00:00,73.48
20/03/2019 16:00:00,72.78
21/03/2019 16:00:00,72.48
22/03/2019 16:00:00,71.39
25/03/2019 16:00:00,70.79
26/03/2019 16:00:00,70.62
27/03/2019 16:00:00,70.78
28/03/2019 16:00:00,71.29
29/03/2019 16:00:00,71.14
01/04/2019 16:00:00,71.15
02/04/2019 16:00:00,70.82
03/04/2019 16:00:00,71.1
04/04/2019 16:00:00,71.3
05/04/2019 16:00:00,71.37
08/04/2019 16:00:00,71.24
09/04/2019 16:00:00,71.05
10/04/2019 16:00:00,71.35
11/04/2019 16:00:00,71.26
12/04/2019 16:00:00,71.78
15/04/2019 16:00:00,72.04
