Date,Close
10/03/2017 16:00:00,97.66
13/03/2017 16:00:00,97.44
14/03/2017 16:00:00,97.27
15/03/2017 16:00:00,96.66
16/03/2017 16:00:00,97.31
17/03/2017 16:00:00,96.76
20/03/2017 16:00:00,96.29
21/03/2017 16:00:00,95.43
22/03/2017 16:00:00,95.21
23/03/2017 16:00:00,96.64
24/03/2017 16:00:00,96.55
27/03/2017 16:00:00,96.79
28/03/2017 16:00:00,97.82
29/03/2017 16:00:00,98.19
30/03/2017 16:00:00,97.87
31/03/2017 16:00:00,96.89
03/04/2017 16:00:00,96.79
04/04/2017 16:00:00,96.88
05/04/2017 16:00:00,97.04
06/04/2017 16:00:00,97.81
07/04/2017 16:00:00,97.32
10/04/2017 16:00:00,97.18
11/04/2017 16:00:00,96.84
12/04/2017 16:00:00,96.06
13/04/2017 16:00:00,94.63
17/04/2017 16:00:00,95.92
18/04/2017 16:00:00,95.43
19/04/2017 16:00:00,95.18
20/04/2017 16:00:00,95.78
21/04/2017 16:00:00,94.55
24/04/2017 16:00:00,96.07
25/04/2017 16:00:00,97.03
26/04/2017 16:00:00,95.47
27/04/2017 16:00:00,93.66
28/04/2017 16:00:00,93.47
01/05/2017 16:00:00,93.28
02/05/2017 16:00:00,92.66
03/05/2017 16:00:00,92.8
04/05/2017 16:00:00,92.75
05/05/2017 16:00:00,93.74
08/05/2017 16:00:00,94.18
09/05/2017 16:00:00,92.94
10/05/2017 16:00:00,93.33
11/05/2017 16:00:00,92.75
12/05/2017 16:00:00,92.48
15/05/2017 16:00:00,93.62
16/05/2017 16:00:00,93.03
17/05/2017 16:00:00,91.45
18/05/2017 16:00:00,92.42
19/05/2017 16:00:00,93.02
23/05/2017 16:00:00,93.53
24/05/2017 16:00:00,93
25/05/2017 16:00:00,93.74
26/05/2017 16:00:00,93.92
29/05/2017 16:00:00,94.47
30/05/2017 16:00:00,93.54
31/05/2017 16:00:00,93.37
01/06/2017 16:00:00,93.8
02/06/2017 16:00:00,93.76
05/06/2017 16:00:00,93.57
06/06/2017 16:00:00,92.81
07/06/2017 16:00:00,93.1
08/06/2017 16:00:00,93.97
09/06/2017 16:00:00,95.28
12/06/2017 16:00:00,94.26
13/06/2017 16:00:00,93.89
14/06/2017 16:00:00,93.36
15/06/2017 16:00:00,93.63
16/06/2017 16:00:00,93.55
19/06/2017 16:00:00,94.3
20/06/2017 16:00:00,93.76
21/06/2017 16:00:00,93.28
22/06/2017 16:00:00,94.02
23/06/2017 16:00:00,94.12
26/06/2017 16:00:00,93.99
27/06/2017 16:00:00,94.1
28/06/2017 16:00:00,95.06
29/06/2017 16:00:00,94.7
30/06/2017 16:00:00,94.16
04/07/2017 16:00:00,94.18
05/07/2017 16:00:00,94.96
06/07/2017 16:00:00,95.13
07/07/2017 16:00:00,95.09
10/07/2017 16:00:00,94.9
11/07/2017 16:00:00,95.02
12/07/2017 16:00:00,94.9
13/07/2017 16:00:00,95.1
14/07/2017 16:00:00,95.25
17/07/2017 16:00:00,95.16
18/07/2017 16:00:00,94.68
19/07/2017 16:00:00,94.91
20/07/2017 16:00:00,95.21
21/07/2017 16:00:00,94.75
24/07/2017 16:00:00,93.67
25/07/2017 16:00:00,93.89
26/07/2017 16:00:00,93.25
27/07/2017 16:00:00,93.22
28/07/2017 16:00:00,92.77
31/07/2017 16:00:00,93.01
01/08/2017 16:00:00,93.4
02/08/2017 16:00:00,94.12
03/08/2017 16:00:00,93.96
04/08/2017 16:00:00,94.52
08/08/2017 16:00:00,94.71
09/08/2017 16:00:00,94.32
10/08/2017 16:00:00,92.88
11/08/2017 16:00:00,92.51
14/08/2017 16:00:00,93.54
15/08/2017 16:00:00,93.33
16/08/2017 16:00:00,92.96
17/08/2017 16:00:00,92.5
18/08/2017 16:00:00,92.25
21/08/2017 16:00:00,92.07
22/08/2017 16:00:00,92.01
23/08/2017 16:00:00,93.01
24/08/2017 16:00:00,92.92
25/08/2017 16:00:00,93.25
28/08/2017 16:00:00,93.04
29/08/2017 16:00:00,92.84
30/08/2017 16:00:00,92.35
31/08/2017 16:00:00,92.68
01/09/2017 16:00:00,92.11
05/09/2017 16:00:00,90.77
06/09/2017 16:00:00,90.89
07/09/2017 16:00:00,90.46
08/09/2017 16:00:00,90.53
11/09/2017 16:00:00,91.06
12/09/2017 16:00:00,91.82
13/09/2017 16:00:00,92.15
14/09/2017 16:00:00,92.1
15/09/2017 16:00:00,91.97
18/09/2017 16:00:00,92.17
19/09/2017 16:00:00,92.98
20/09/2017 16:00:00,93.69
21/09/2017 16:00:00,94.23
22/09/2017 16:00:00,94.4
25/09/2017 16:00:00,94.45
26/09/2017 16:00:00,94.49
27/09/2017 16:00:00,95.44
28/09/2017 16:00:00,95.93
29/09/2017 16:00:00,96.54
02/10/2017 16:00:00,97.07
03/10/2017 16:00:00,97.83
04/10/2017 16:00:00,97.74
05/10/2017 16:00:00,98.19
06/10/2017 16:00:00,98.11
10/10/2017 16:00:00,98.33
11/10/2017 16:00:00,98.83
12/10/2017 16:00:00,98.56
13/10/2017 16:00:00,99.08
16/10/2017 16:00:00,99.28
17/10/2017 16:00:00,99.78
18/10/2017 16:00:00,100.07
19/10/2017 16:00:00,100.82
20/10/2017 16:00:00,101.23
23/10/2017 16:00:00,101.42
24/10/2017 16:00:00,102.1
25/10/2017 16:00:00,100.26
26/10/2017 16:00:00,101.02
27/10/2017 16:00:00,101.17
30/10/2017 16:00:00,100.94
31/10/2017 16:00:00,100.87
01/11/2017 16:00:00,100.76
02/11/2017 16:00:00,101.32
03/11/2017 16:00:00,101.42
06/11/2017 16:00:00,101.39
07/11/2017 16:00:00,101.35
08/11/2017 16:00:00,101.06
09/11/2017 16:00:00,100.69
10/11/2017 16:00:00,99.84
13/11/2017 16:00:00,100.04
14/11/2017 16:00:00,99.94
15/11/2017 16:00:00,99.92
16/11/2017 16:00:00,100.54
17/11/2017 16:00:00,100.89
20/11/2017 16:00:00,101.01
21/11/2017 16:00:00,100.92
22/11/2017 16:00:00,101.33
23/11/2017 16:00:00,101.02
24/11/2017 16:00:00,101.06
27/11/2017 16:00:00,101
28/11/2017 16:00:00,100.45
29/11/2017 16:00:00,101.38
30/11/2017 16:00:00,100.85
01/12/2017 16:00:00,101.16
04/12/2017 16:00:00,101.31
05/12/2017 16:00:00,100.94
06/12/2017 16:00:00,101.3
07/12/2017 16:00:00,101.99
08/12/2017 16:00:00,102.47
11/12/2017 16:00:00,101.83
12/12/2017 16:00:00,102.05
13/12/2017 16:00:00,102.11
14/12/2017 16:00:00,101.46
15/12/2017 16:00:00,101.92
18/12/2017 16:00:00,102.32
19/12/2017 16:00:00,102.66
20/12/2017 16:00:00,102.39
21/12/2017 16:00:00,102.85
22/12/2017 16:00:00,102.45
27/12/2017 16:00:00,102.22
28/12/2017 16:00:00,102.6
29/12/2017 16:00:00,102.65
02/01/2018 16:00:00,102.95
03/01/2018 16:00:00,103.89
04/01/2018 16:00:00,104.89
05/01/2018 16:00:00,104.74
08/01/2018 16:00:00,104.31
09/01/2018 16:00:00,104.84
10/01/2018 16:00:00,105.01
11/01/2018 16:00:00,105.08
12/01/2018 16:00:00,105.16
15/01/2018 16:00:00,105.26
16/01/2018 16:00:00,105.77
17/01/2018 16:00:00,106.28
18/01/2018 16:00:00,106.91
19/01/2018 16:00:00,107.72
22/01/2018 16:00:00,108.05
23/01/2018 16:00:00,107.36
24/01/2018 16:00:00,106.01
25/01/2018 16:00:00,105.52
26/01/2018 16:00:00,105.72
29/01/2018 16:00:00,105.14
30/01/2018 16:00:00,105.45
31/01/2018 16:00:00,105.32
01/02/2018 16:00:00,104.67
02/02/2018 16:00:00,103.55
05/02/2018 16:00:00,101.14
06/02/2018 16:00:00,101.35
07/02/2018 16:00:00,101.07
08/02/2018 16:00:00,99.24
09/02/2018 16:00:00,99.08
12/02/2018 16:00:00,99.72
13/02/2018 16:00:00,99.81
14/02/2018 16:00:00,100.51
15/02/2018 16:00:00,100.6
16/02/2018 16:00:00,100.48
20/02/2018 16:00:00,100.49
21/02/2018 16:00:00,102.5
22/02/2018 16:00:00,102.16
23/02/2018 16:00:00,102.56
26/02/2018 16:00:00,102.39
27/02/2018 16:00:00,102.88
28/02/2018 16:00:00,101.09
01/03/2018 16:00:00,100.57
02/03/2018 16:00:00,99.91
05/03/2018 16:00:00,100.91
06/03/2018 16:00:00,100.76
07/03/2018 16:00:00,100.56
08/03/2018 16:00:00,101.52
09/03/2018 16:00:00,101.76
12/03/2018 16:00:00,101.81
13/03/2018 16:00:00,101.81
14/03/2018 16:00:00,101.54
15/03/2018 16:00:00,102.19
16/03/2018 16:00:00,102.32
19/03/2018 16:00:00,102.04
20/03/2018 16:00:00,102.62
21/03/2018 16:00:00,102.27
22/03/2018 16:00:00,100.64
23/03/2018 16:00:00,99.21
26/03/2018 16:00:00,99.86
27/03/2018 16:00:00,98.88
28/03/2018 16:00:00,98.69
29/03/2018 16:00:00,99.52
02/04/2018 16:00:00,98.73
03/04/2018 16:00:00,98.2
04/04/2018 16:00:00,97.59
05/04/2018 16:00:00,98.34
06/04/2018 16:00:00,97.3
09/04/2018 16:00:00,98.04
10/04/2018 16:00:00,98.05
11/04/2018 16:00:00,97.04
12/04/2018 16:00:00,96.76
13/04/2018 16:00:00,96.06
16/04/2018 16:00:00,96.39
17/04/2018 16:00:00,96.22
18/04/2018 16:00:00,97
19/04/2018 16:00:00,96.63
20/04/2018 16:00:00,97.28
23/04/2018 16:00:00,97.98
24/04/2018 16:00:00,96.55
25/04/2018 16:00:00,96.61
26/04/2018 16:00:00,97.18
27/04/2018 16:00:00,98.15
30/04/2018 16:00:00,97.64
01/05/2018 16:00:00,97.67
02/05/2018 16:00:00,97.71
03/05/2018 16:00:00,97.66
04/05/2018 16:00:00,97.83
07/05/2018 16:00:00,98.76
08/05/2018 16:00:00,98.88
09/05/2018 16:00:00,99.63
10/05/2018 16:00:00,99.96
11/05/2018 16:00:00,100.38
14/05/2018 16:00:00,100.99
15/05/2018 16:00:00,101.04
16/05/2018 16:00:00,101.31
17/05/2018 16:00:00,101.05
18/05/2018 16:00:00,100.57
22/05/2018 16:00:00,101.75
23/05/2018 16:00:00,101.12
24/05/2018 16:00:00,99.12
25/05/2018 16:00:00,98.58
28/05/2018 16:00:00,98.07
29/05/2018 16:00:00,96.88
30/05/2018 16:00:00,96.79
31/05/2018 16:00:00,98
01/06/2018 16:00:00,98.14
04/06/2018 16:00:00,98.94
05/06/2018 16:00:00,99.32
06/06/2018 16:00:00,99.24
07/06/2018 16:00:00,99.4
08/06/2018 16:00:00,99.89
11/06/2018 16:00:00,99.94
12/06/2018 16:00:00,100.06
13/06/2018 16:00:00,99.92
14/06/2018 16:00:00,99.85
15/06/2018 16:00:00,100.26
18/06/2018 16:00:00,100.44
19/06/2018 16:00:00,99.97
20/06/2018 16:00:00,100.44
21/06/2018 16:00:00,100.66
22/06/2018 16:00:00,101.37
25/06/2018 16:00:00,99.8
26/06/2018 16:00:00,99.61
27/06/2018 16:00:00,99.03
28/06/2018 16:00:00,98.82
29/06/2018 16:00:00,98.99
03/07/2018 16:00:00,99.49
04/07/2018 16:00:00,99.37
05/07/2018 16:00:00,99.59
06/07/2018 16:00:00,100.2
09/07/2018 16:00:00,100.79
10/07/2018 16:00:00,101.31
11/07/2018 16:00:00,100.58
12/07/2018 16:00:00,101.51
13/07/2018 16:00:00,101.46
16/07/2018 16:00:00,101.94
17/07/2018 16:00:00,102
18/07/2018 16:00:00,101.49
19/07/2018 16:00:00,101.4
20/07/2018 16:00:00,101.48
23/07/2018 16:00:00,101.8
24/07/2018 16:00:00,102.03
25/07/2018 16:00:00,100.88
26/07/2018 16:00:00,101.08
27/07/2018 16:00:00,101.09
30/07/2018 16:00:00,101.33
31/07/2018 16:00:00,101.55
01/08/2018 16:00:00,101.81
02/08/2018 16:00:00,101.47
03/08/2018 16:00:00,101.42
07/08/2018 16:00:00,100.51
08/08/2018 16:00:00,101.16
09/08/2018 16:00:00,101.89
10/08/2018 16:00:00,101.3
13/08/2018 16:00:00,101.36
14/08/2018 16:00:00,102.1
15/08/2018 16:00:00,101.48
16/08/2018 16:00:00,102
17/08/2018 16:00:00,102.8
20/08/2018 16:00:00,102.9
21/08/2018 16:00:00,102.59
22/08/2018 16:00:00,103.97
23/08/2018 16:00:00,103.68
24/08/2018 16:00:00,103.64
27/08/2018 16:00:00,103.96
28/08/2018 16:00:00,103.81
29/08/2018 16:00:00,104.49
30/08/2018 16:00:00,104.78
31/08/2018 16:00:00,103.66
04/09/2018 16:00:00,103.77
05/09/2018 16:00:00,103.76
06/09/2018 16:00:00,104.06
07/09/2018 16:00:00,103.58
10/09/2018 16:00:00,103.65
11/09/2018 16:00:00,103.75
12/09/2018 16:00:00,103.18
13/09/2018 16:00:00,103
14/09/2018 16:00:00,103.07
17/09/2018 16:00:00,103.52
18/09/2018 16:00:00,103.95
19/09/2018 16:00:00,103.99
20/09/2018 16:00:00,104.55
21/09/2018 16:00:00,104.09
24/09/2018 16:00:00,104.34
25/09/2018 16:00:00,104.43
26/09/2018 16:00:00,104.38
27/09/2018 16:00:00,104.55
28/09/2018 16:00:00,103.54
01/10/2018 16:00:00,103.6
02/10/2018 16:00:00,102.91
03/10/2018 16:00:00,103.11
04/10/2018 16:00:00,103.38
05/10/2018 16:00:00,102.89
09/10/2018 16:00:00,102.31
10/10/2018 16:00:00,100.7
11/10/2018 16:00:00,98.7
12/10/2018 16:00:00,98.78
15/10/2018 16:00:00,98.4
16/10/2018 16:00:00,99.66
17/10/2018 16:00:00,99.98
18/10/2018 16:00:00,98.96
19/10/2018 16:00:00,99
22/10/2018 16:00:00,98.26
23/10/2018 16:00:00,98.44
24/10/2018 16:00:00,94.6
25/10/2018 16:00:00,94.73
26/10/2018 16:00:00,94.49
29/10/2018 16:00:00,94.02
30/10/2018 16:00:00,95.39
31/10/2018 16:00:00,95.92
01/11/2018 16:00:00,95.86
02/11/2018 16:00:00,95.75
05/11/2018 16:00:00,95.64
06/11/2018 16:00:00,95.54
07/11/2018 16:00:00,95.93
08/11/2018 16:00:00,96.59
09/11/2018 16:00:00,95.95
12/11/2018 16:00:00,95.33
13/11/2018 16:00:00,95.75
14/11/2018 16:00:00,95.3
15/11/2018 16:00:00,95.65
16/11/2018 16:00:00,95.37
19/11/2018 16:00:00,94.82
20/11/2018 16:00:00,93.62
21/11/2018 16:00:00,95.88
22/11/2018 16:00:00,94.94
23/11/2018 16:00:00,95.06
26/11/2018 16:00:00,94.88
27/11/2018 16:00:00,95.49
28/11/2018 16:00:00,98.1
29/11/2018 16:00:00,97.82
30/11/2018 16:00:00,97.42
03/12/2018 16:00:00,97.45
04/12/2018 16:00:00,96.71
05/12/2018 16:00:00,97.6
06/12/2018 16:00:00,95.72
07/12/2018 16:00:00,94.56
10/12/2018 16:00:00,94.09
11/12/2018 16:00:00,93.36
12/12/2018 16:00:00,94.42
13/12/2018 16:00:00,94.21
14/12/2018 16:00:00,94.32
17/12/2018 16:00:00,93.5
18/12/2018 16:00:00,93.8
19/12/2018 16:00:00,92.68
20/12/2018 16:00:00,92.21
21/12/2018 16:00:00,90.95
24/12/2018 14:30:00,90.21
27/12/2018 16:00:00,92.71
28/12/2018 16:00:00,93.1
31/12/2018 16:00:00,93.44
02/01/2019 16:00:00,93.62
03/01/2019 16:00:00,92.57
04/01/2019 16:00:00,94.14
07/01/2019 16:00:00,93.91
08/01/2019 16:00:00,93.74
09/01/2019 16:00:00,95.74
10/01/2019 16:00:00,96.62
11/01/2019 16:00:00,96.6
14/01/2019 16:00:00,96.89
15/01/2019 16:00:00,97.27
16/01/2019 16:00:00,97.84
17/01/2019 16:00:00,98.42
18/01/2019 16:00:00,98.64
21/01/2019 16:00:00,99.74
22/01/2019 16:00:00,100
23/01/2019 16:00:00,98.65
24/01/2019 16:00:00,98.99
25/01/2019 16:00:00,99.06
28/01/2019 16:00:00,99.39
29/01/2019 16:00:00,99.71
30/01/2019 16:00:00,100.03
31/01/2019 16:00:00,100.02
01/02/2019 16:00:00,100.11
04/02/2019 16:00:00,100.54
05/02/2019 16:00:00,101.2
06/02/2019 16:00:00,101.39
07/02/2019 16:00:00,101.4
08/02/2019 16:00:00,100.91
11/02/2019 16:00:00,100.45
12/02/2019 16:00:00,100.75
13/02/2019 16:00:00,100.84
14/02/2019 16:00:00,100.67
15/02/2019 16:00:00,101.41
19/02/2019 16:00:00,101.79
20/02/2019 16:00:00,102.78
21/02/2019 16:00:00,102.27
22/02/2019 16:00:00,101.74
25/02/2019 16:00:00,102.42
26/02/2019 16:00:00,102.64
27/02/2019 16:00:00,103.3
28/02/2019 16:00:00,102.85
01/03/2019 16:00:00,103.46
04/03/2019 16:00:00,103.42
05/03/2019 16:00:00,103.74
06/03/2019 16:00:00,103.68
07/03/2019 16:00:00,103.23
08/03/2019 16:00:00,102.87
11/03/2019 16:00:00,102.98
12/03/2019 16:00:00,102.65
13/03/2019 16:00:00,102.76
14/03/2019 16:00:00,102.64
15/03/2019 16:00:00,103.54
18/03/2019 16:00:00,104.17
19/03/2019 16:00:00,103.6
20/03/2019 16:00:00,102.91
21/03/2019 16:00:00,102.48
22/03/2019 16:00:00,102.13
25/03/2019 16:00:00,102.03
26/03/2019 16:00:00,102.74
27/03/2019 16:00:00,102.07
28/03/2019 16:00:00,101.78
29/03/2019 16:00:00,100.82
01/04/2019 16:00:00,102.5
02/04/2019 16:00:00,103.02
03/04/2019 16:00:00,103.39
04/04/2019 16:00:00,103.44
05/04/2019 16:00:00,103.6
08/04/2019 16:00:00,103.44
09/04/2019 16:00:00,103.16
10/04/2019 16:00:00,103.5
11/04/2019 16:00:00,103.78
12/04/2019 16:00:00,104.69
15/04/2019 16:00:00,105.05
16/04/2019 16:00:00,105.68
17/04/2019 16:00:00,106.44
